053-1-54WaltzP42BelltableWaltz.mp3,D,5067
054-1-55JigsP30TripToAthlone.mp3,D,1301
055-1-56JigsP30LangstromsPony.mp3,A,61
056-1-57JigsP30SackowsJig.mp3,D,111
057-2-01ReelsP5ConcertinaReel.mp3,D,18
058-2-02ReelsP5ComeWestAlongTheRoad.mp3,G,474
059-2-03ReelsP5Andersons.mp3,D,1631
060-2-04JigsP28BrendanTonras.mp3,D,451
061-2-05JigsP28Kilavil.mp3,Em,667
062-2-06JigsP28ShipInFullSail.mp3,G,261
063-2-07PolkasP36BallydesmondNo2.mp3,Am,238
064-2-08PolkasP36BallydesmondNo1.mp3,Am,239
065-2-09PolkasP36PegRyans.mp3,D,39
066-2-10ReelsP9SilverSpear.mp3,D,182
067-2-11ReelsP9FatherKellys.mp3,G,791
068-2-12ReelsP9MissMonaghan.mp3,D,471
069-2-13JigsP23JimWards.mp3,G,4754
070-2-14JigsP23BlarneyPilgrim.mp3,D,5
071-2-15JigsP23CookInTheKitchen.mp3,G,808
072-2-16HornpipesP33SonnyMurrays.mp3,D,309
073-2-17HornpipesP33HomeRoler.mp3,D,310
074-2-18HornpipesP33KittysWedding.mp3,D,869
075-2-19AirP42TabhairDomDoLamh.mp3,G,454
076-2-20ReelsP11JoeCooleys.mp3,Em,1
077-2-21ReelsP11WiseMaid.mp3,D,118
078-2-22ReelsP11BirdInTheBush.mp3,G,629
079-2-23JigsP29DustyWindowsills.mp3,Am,29
080-2-24JigsP29CliffsOfMoher.mp3,Am,12
081-2-25JigsP29RoseInTheHeather.mp3,D,447
082-2-26MazurkasP40JohnDohertysMazurka.mp3,D,1323
083-2-27MazurkasP40VincentCampbells.mp3,G,1332
084-2-28ReelsP13DrowsieMaggie.mp3,Em,27
085-2-29ReelsP13GlassOfBeer.mp3,Bm,188
086-2-30ReelsP13TossTheFeathers(Em).mp3,Em,113
087-2-31ReelsP13TossTheFeathers(D).mp3,D,138
088-2-32JigsP31MorningLark.mp3,D,2060
089-2-34JigsP31TomBillys.mp3,Am,5379
090-2-35SingleJigP42LongNote.mp3,D,1682
091-2-36ReelsP12Teetotaller.mp3,G,114
092-2-37ReelsP12StAnnes.mp3,D,103
093-2-38ReelsP12LondonLasses.mp3,G,2273
094-2-39JigsP27KidOnTheMountain.mp3,Em,52
095-2-40JigsP27JimMorrisons.mp3,Em,71
096-2-41JigsP27LeitrimJig.mp3,D,467
097-2-42ReelsP8BankOfIreland.mp3,D,320
098-2-43ReelsP8WomanOfTheHouse.mp3,G,321
099-2-44ReelsP8KerryReel.mp3,Em,322
100-2-45JigsP24LiltingBanshee.mp3,Am,60
101-2-46JigsP24HasteToTheWedding.mp3,D,582
102-2-47JigsP24MaidOnTheGreen.mp3,G,1831
103-2-48ReelsP7OverTheMoorToMaggie.mp3,G,115
104-2-49ReelsP7LadyAnnMontgomery.mp3,D,59
105-2-50ReelsP7MaudeMillar.mp3,G,1177
106-2-51JigsP32TheFrostIsAllOver.mp3,D,448
107-2-52JigsP32TheEavesdropper.mp3,G,389
108-2-53JigsP32SixpennyMoney.mp3,D,387
109-2-54PolkasP38SweeneysPolka.mp3,A,1549
110-2-55PolkasP38DennisMurphys.mp3,D,357
111-2-56PolkasP38MaggieInTheWood.mp3,G,291
112-2-57ReelsP15Salamanca.mp3,D,99
113-2-58ReelsP15Banshee.mp3,G,8
114-2-59ReelsP15SailorsBonnet.mp3,D,570
115-1-01GarrettBarrysJig.mp3,D,544
116-1-02MichaelHynes.mp3,D,1795
"117-1-03BoysoftheTown,the.mp3",G,1264
118-1-04SailorontheRock.mp3,D,765
"119-1-05HaresPaw,the.mp3",G,1462
120-1-06SonnyBanks.mp3,D,1453
"121-1-07KerryJig,the.mp3",G,587
122-1-08LadOBeirenes.mp3,D,644
"123-1-09BushontheHill,the.mp3",G,1305
124-1-10JennyPickingCockles.mp3,D,202
125-1-11JennysWedding.mp3,D,1347
126-1-12JennysChickens.mp3,Bm,756
127-1-13TarRoadtoSLigo.mp3,D,151
"128-1-14MaidintheMedow,the.mp3",G,942
129-1-15BehindtheHaystack.mp3,D,358
130-1-16RyansSlipJig.mp3,D,1576
131-1-17DropsofBrandy(KeyofG).mp3,G,388
"132-1-18Foxhunt,the.mp3",D,482
133-1-19OldKilfenoraJig.mp3,G,2292
"134-1-20HoleintheHedge,the.mp3",C,755
135-1-21FlowersoftheBurren.mp3,G,4899
136-1-22MemoriesofBallymote.mp3,G,1560
137-1-23GurteenCross.mp3,G,1564
138-1-24WavesofTory.mp3,D,2286
139-1-25CupofTea.mp3,Em,20
"140-1-26NewCopperplate,the.mp3",G,887
"141-1-27OldCopperplate,the.mp3",Am,410
"142-1-28TongsbytheFire,the.mp3",G,1569
143-1-29StriketheGayHarp.mp3,D,1216
144-1-30WillieColemans.mp3,G,476
145-1-31DonegalReel.mp3,D,1621
"146-1-32PeelersJacket,the.mp3",G,1343
147-1-33TriptoDurrow.mp3,D,891
148-1-34OCallaghans.mp3,G,1349
149-1-35PlainsofBoyle.mp3,D,652
150-1-36RightsofMan.mp3,Em,83
151-1-37MaidsofMountCisco.mp3,Am,432
152-1-38SligoMaid.mp3,Am,399
153-1-39SwallowsTail.mp3,Am,105
154-1-40BillCollinsJig.mp3,D,2217
"155-1-41KilimoveeJig,the.mp3",G,2973
"156-1-42Cobbler,the.mp3",D,1911
157-1-43KittyDoneaMilking.mp3,G,1647
158-1-44CollegeCroves.mp3,D,1272
159-1-45GreenFieldsofAmerica.mp3,G,695
160-1-46JacksonsMorningBreeze.mp3,D,1510
161-1-47ChristyBarrysNo1.mp3,G,843
162-1-48ChristyBarrysNo2.mp3,G,820
163-1-49SwingingontheGate.mp3,G,236
"164-1-50TinkersDaughter,the.mp3",D,353
"165-1-51HuntersHouse,the.mp3",G,472
"166-1-52LuckPenny,the.mp3",G,1334
167-1-53PipeontheHobNo1.mp3,D,1049
168-1-54PipeontheHobNo2.mp3,Am,81
169-2-01ConnemaraStockings.mp3,G,614
170-2-02JImMcCormicks.mp3,G,2269
171-2-03TheClougherReel.mp3,D,2350
172-2-04StarAboveTheGarter.mp3,D,1398
173-2-05JohnMickeysSlide.mp3,D,4097
174-2-06DingleRegetta.mp3,G,23
175-2-07HealthToTheLadies.mp3,A,327
176-2-08TheRambler.mp3,A,510
177-2-09WhenSickIsItTae.mp3,D,427
178-2-10MartinWynnesNo1.mp3,D,347
179-2-11MartinWynnesNo2.mp3,D,359
180-2-12MartinWynnesNo3.mp3,G,461
181-2-13BrianBorusMarch.mp3,Am,271
182-2-14StoneOfDestiny.mp3,G,804
183-2-15ChicagoReel.mp3,Am,840
184-2-16CastleKelly.mp3,Am,21
185-2-17HumoursOfBallyconnell.mp3,D,1428
186-2-18TheLiltingFisherman.mp3,G,3369
187-2-19TellHerIAm.mp3,G,161
188-2-20GoingToTheWellForWater.mp3,D,455
189-2-21TerryTeelans.mp3,G,331
190-2-22JohnEgans.mp3,D,916
191-2-23JohnWalshs.mp3,G,329
192-2-24ShaskeenReel.mp3,G,615
193-2-25MyLoveIsInAmerica.mp3,D,77
194-2-26TomWardsDownfall.mp3,G,565
195-2-27PaddysReturn.mp3,D,948
196-2-28KilfenoraJigNo2.mp3,D,949
197-2-29KilfenoraJigNo3.mp3,D,947
198-2-30TraversReel.mp3,G,3111
199-2-31BucksOfOranmore.mp3,D,2
200-2-32DukeOfLeinster.mp3,G,1385
201-2-33TheBatteringRam.mp3,G,382
202-2-34HumoursOfDrinagh.mp3,D,413
203-2-35GilliansApples.mp3,G,1855
204-2-36NewPoliceman.mp3,D,769
205-2-37LadOBeirnes.mp3,G,406
206-2-38WindThatShakesTheBarley.mp3,D,116
207-2-39LucyFarrsBarndance.mp3,G,1307
208-2-40StackOfBarley.mp3,G,2224
209-2-41SomeSayTheDevilIsDead.mp3,G,1990
210-2-42Cronins(SpeedThePlough).mp3,D,901
211-2-43TommyPeoples.mp3,G,1100
212-2-44GalteeRangers.mp3,D,724
213-2-45OffToCalefornia.mp3,G,30
214-2-46Liverpool.mp3,D,1500
215-2-47Murphys.mp3,G,149
216-2-48Tarbolten.mp3,Em,560
217-2-49LongfordCollector.mp3,G,563
218-2-50SailorsBonnet.mp3,D,570
219-01-Devanney's Goat.mp3,D,2881
220-02-Galway Rambler.mp3,G,634
221-03-Last Night's Fun.mp3,D,63
222-04-Mug of Brown Ale.mp3,Am,888
223-05-Leg of the Duck.mp3,G,1317
224-06-Munster Buttermilk.mp3,G,1077
225-07-McKeown's Polka.mp3,D,2181
226-08-Banks of Lough Gowna.mp3,Am,775
227-09-Gold Ring.mp3,D,1351
228-10-Tommy Mulhaire's.mp3,Em,1433
229-11-Dick Sherlock's Reel.mp3,D,1139
230-12-The Morning Star.mp3,G,828
231-13-Lady on the Island.mp3,D,938
232-14-Derry Hornpipe.mp3,D,3250
233-15-Kit O'Mahony's.mp3,G,5970
234-16-The Galway Hornpipe.mp3,D,38
235-17-Johnny I Do Miss You.mp3,D,2781
236-18-Tripping to the Well.mp3,G,4158
237-19-Bill Sullivan's Polka.mp3,A,481
238-20-Old Kilfenora Jig.mp3,G,2292
239-21-Club Céilí.mp3,G,56
240-22-Jim Ward's.mp3,G,4754
241-23-George White's Favourite.mp3,G,718
242-24-Boys of Malin.mp3,A,11
243-25-Gravel Walk.mp3,Am,42
244-26-A Nation Once Again.mp3,D,8124
245-27-Clare Dragoons.mp3,D,777
246-28-Tulla Polka.mp3,G,1640
247-29-Siege of Ennis.mp3,D,583
248-30-Knockabower Polka.mp3,G,3023
249-31-Doon Reel.mp3,D,438
250-32-Mountain Top.mp3,G,529
251-33-Fred Finns.mp3,D,452
252-34-Kathleen Hehir's Slide.mp3,D,157
253-35-Merrily kiss the Quaker.mp3,G,70
254-36-The Weaver's (O'Keefe's No. 2).mp3,D,1527
255-37-Around the Fairy Fort.mp3,D,2177
256-38-The New Broom.mp3,G,1726
257-39-If there Weren't Any Women in the World.mp3,A,1376
258-40-Kinnegad Slashers.mp3,D,1258
259-41-Blackthorn Stick.mp3,G,702
260-42-Scotsman Over the Border.mp3,D,548
261-43-Old Blackthorn.mp3,D,720
262-44-Mossy Banks.mp3,G,1846
263-45-Jim Donohue's.mp3,D,2536
264-46-Shandon Bells.mp3,D,1200
265-47-Father Kelly's.mp3,G,2156
266-48-I Buried my Wife & Danced on her Grave.mp3,D,383
267-49-Farrel O'Gara.mp3,D,234
268-50-O'Rourke's.mp3,A,90
269-51-Irish Girl.mp3,D,844
270-52-Christmas Eve.mp3,G,440
271-53-Killavil Reel.mp3,D,1723
272-54-Boys of Ballysodare.mp3,G,535
273-01-Austin Tierney's.mp3,D,4855
274-02-Rattigan's.mp3,G,1449
275-03-John Brennan's.mp3,D,404
276-04-Paddy Clancy's.mp3,D,832
277-05-Macho Snap's.mp3,G,811
278-06-Paddy Taylor's.mp3,D,13405
279-07-Dick Gossip's.mp3,D,408
280-08-Limestone Rock.mp3,G,1619
281-09-Boys of Ballinahinch.mp3,D,1348
282-10-Fairy Queen.mp3,D,630
283-11-Good Natured Man.mp3,G,312
284-12-Belfast Hornpipe.mp3,D,4
285-13-Micho Russel's Slide.mp3,D,958
286-14-The Priest.mp3,G,1765
287-15-Cat's Rambles to the Child's Saucepan.mp3,D,365
288-16-Joe Bane's Reel.mp3,G,2804
289-17-Lucy Campbell's.mp3,D,1552
290-18-The Boys of 45.mp3,G,6336
291-19-Top of the Maol.mp3,Am,3454
292-20-Scartaglen Polka.mp3,G,1764
293-21-Leitrim Polka.mp3,D,7313
294-22-Pigeon on the Gate.mp3,Em,517
295-23-Flogging Reel.mp3,G,195
296-24-Tie the Bonnet.mp3,A,136
297-25-Caileach an Airgead.mp3,D,351
298-26-Bride's Favourite.mp3,G,3746
299-27-Julia Clifford's.mp3,D,864
300-28-Holly Bush.mp3,D,1566
301-29-Fermoy Lasses.mp3,Em,219
302-30-Sporting Paddy.mp3,Am,430
303-31-Fanny Power.mp3,G,957
304-32-Sí Beag Sí Mór.mp3,D,449
305-33-Contentment is Wealth.mp3,Em,1662
306-34-Father O'Flynn.mp3,D,1080
307-35-I Will if I Can.mp3,G,1248
308-36-Crowley's No. 1.mp3,D,759
309-37-Crowley's No. 2.mp3,D,1180
310-38-Blackberry Blossom.mp3,G,1365
311-39-Keel Row Fling.mp3,G,3637
312-40-High Road to Linton.mp3,A,1118
313-41-Green grow the Rushes.mp3,G,1936
314-42-Mulqueen's Reel.mp3,D,66
315-43-Little Bag of Spuds.mp3,G,391
316-44-Charlie Harris's.mp3,D,2039
317-45-Kilfenora Slide.mp3,G,7541
318-46-John Joe's.mp3,Am,2188
319-47-Stone of Destiny.mp3,G,804
320-48-Road to Garrison.mp3,D,2698
321-49-Lurgadán Jig.mp3,D,1880
322-50-Mist Covered Mountains.mp3,Am,256
323-51-Eddie Moloney's Jig.mp3,D,-
324-52-The Otter's Holt.mp3,Bm,636
325-53-Music in the Glen.mp3,G,303
326-54-The Virginia Reel.mp3,D,812
